category_url,product_name,price,rating,reviews,product_url,review_count,price_bucket,value_score,price_per_review
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF MINI R4 Wifi Switch Module Smart Wi-Fi Two Way Switch Smart Home Works R5 S-MATE Wireless Control Alexa Google Home,10.99,4.96,73 reviews,https://www.banggood.com/SONOFF-MINI-R4-Wifi-Switch-Module-Smart-Wi-Fi-Two-Way-Switch-Smart-Home-Works-R5-S-MATE-Wireless-Control-Alexa-Google-Home-p-1997970.html?cur_warehouse=CN&ID=557527&rmmds=,73,cheap,0.842954057616394,0.14851351351351352
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Sonoff ZBMINI L2 Smart Zigbe3.0 Switch No Neutral Required Intelligent Two-way Control Relay Module Timer Voice Control with Alexa Google Zigbe Hubs,12.99,4.9,71 reviews,https://www.banggood.com/Sonoff-ZBMINI-L2-Smart-Zigbe3_0-Switch-No-Neutral-Required-Intelligent-Two-way-Control-Relay-Module-Timer-Voice-Control-with-Alexa-Google-Zigbe-Hubs-p-1983093.html?cur_warehouse=CN&rmmds=,71,cheap,0.7064408097779873,0.18041666666666667
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Aqara Temperature Sensor Smart Zigbe Air Pressure Humidity Environment Sensor Remote Control for XiaoMi Home Homekit,13.99,5.0,7 reviews,https://www.banggood.com/Aqara-Temperature-Sensor-Smart-Zigbe-Air-Pressure-Humidity-Environment-Sensor-Remote-Control-for-XiaoMi-Home-Homekit-p-2004763.html?cur_warehouse=CN&rmmds=,7,cheap,0.5060358500128547,1.74875
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF SWV Zigbee3.0 Smart Water Valve Smart Timing Irrigation Switch Track 6-month Historical Data Support Open-source Platforms Voice Control Works with Alexa Google Home,29.99,4.82,33 reviews,https://www.banggood.com/SONOFF-SWV-Zigbee3_0-Smart-Water-Valve-Smart-Timing-Irrigation-Switch-Track-6-month-Historical-Data-Support-Open-source-Platforms-Voice-Control-Works-with-Alexa-Google-Home-p-2020886.html?cur_warehouse=CN&ID=6330078&rmmds=,33,mid,0.2783047857491218,0.8820588235294117
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,[4 Pcs] BlitzWolf® BW-SHP15 Zigbee 3.0 16A 3680W Smart Plug Wireless Power Socket Outlet EU Plug APP Remote Control / Voice Control / Multiple Timer Modes Compatible With Amazon Alexa / Google Assistant,38.99,4.86,105 reviews,https://www.banggood.com/4-Pcs-BlitzWolf-BW-SHP15-Zigbee-3_0-16A-3680W-Smart-Plug-Wireless-Power-Socket-Outlet-EU-Plug-APP-Remote-Control-or-Voice-Control-or-Multiple-Timer-Modes-Compatible-With-Amazon-Alexa-or-Google-Assistant-p-1859043.html?cur_warehouse=CN&rmmds=,105,mid,0.24425337507340514,0.36783018867924533
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,[4PCS] BlitzWolf® BW-SHP6 Pro 15A 3450W WiFi Smart Plug Wireless Power Socket Outlet Energy Monitoring No Hub Required App Remote Control Voice Control Works With Amazon Alexa and Google Assistant,40.99,4.93,321 reviews,https://www.banggood.com/4PCS-BlitzWolf-BW-SHP6-Pro-15A-3450W-WiFi-Smart-Plug-Wireless-Power-Socket-Outlet-Energy-Monitoring-No-Hub-Required-App-Remote-Control-Voice-Control-Works-With-Amazon-Alexa-and-Google-Assistant-p-1829934.html?cur_warehouse=CN&rmmds=,321,mid,0.2611503182616347,0.12729813664596273
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF S60 Type F/E EU Plug WiFi Socket Smart Home Power Monitor Outlet Overload Protection Timer Smart Scene Remote Control via Alexa Google Home IFTTT,9.99,4.97,29 reviews,https://www.banggood.com/SONOFF-S60-Type-F-or-E-EU-Plug-WiFi-Socket-Smart-Home-Power-Monitor-Outlet-Overload-Protection-Timer-Smart-Scene-Remote-Control-via-Alexa-Google-Home-IFTTT-p-2013215.html?cur_warehouse=CN&rmmds=,29,cheap,0.8379576958620776,0.333
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF SNZB-02P Wireless Zigbee3.0 Temperature Humidity Sensor Smart Home Alert Works with SONOFF iHost NSPanel Pro ZB Bridge Pro ZBDongle-E,14.99,4.92,12 reviews,https://www.banggood.com/SONOFF-SNZB-02P-Wireless-Zigbee3_0-Temperature-Humidity-Sensor-Smart-Home-Alert-Works-with-SONOFF-iHost-NSPanel-Pro-ZB-Bridge-Pro-ZBDongle-E-p-2002290.html?cur_warehouse=CN&rmmds=,12,cheap,0.499329510170883,1.153076923076923
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF ZBMINIR2 Zigbe Smart External Switch Control Timer Function Compact Size Requires Neutral Wire Voice Control Works with Alexa Google Home,11.59,5.0,17 reviews,https://www.banggood.com/SONOFF-ZBMINIR2-Zigbe-Smart-External-Switch-Control-Timer-Function-Compact-Size-Requires-Neutral-Wire-Voice-Control-Works-with-Alexa-Google-Home-p-2027026.html?cur_warehouse=CN&ID=557527&rmmds=,17,cheap,0.6807913509832756,0.6438888888888888
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya 16A/20A Smart EU Socket AC100-240V WiFi Smart Plug Power Outlet Voice Control with Alexa Google Home,7.99,4.89,63 reviews,https://www.banggood.com/Tuya-16A-or-20A-Smart-EU-Socket-AC100-240V-WiFi-Smart-Plug-Power-Outlet-Voice-Control-with-Alexa-Google-Home-p-1989686.html?cur_warehouse=CN&ID=533003&rmmds=,63,cheap,1.1325260429736759,0.12484375
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF S60 Type F/E EU Plug WiFi Socket Smart Home Power Monitor Outlet Overload Protection Timer Smart Scene Remote Control via Alexa Google Home IFTTT,20.99,4.93,14 reviews,https://www.banggood.com/SONOFF-S60-Type-F-or-E-EU-Plug-WiFi-Socket-Smart-Home-Power-Monitor-Outlet-Overload-Protection-Timer-Smart-Scene-Remote-Control-via-Alexa-Google-Home-IFTTT-p-2023142.html?cur_warehouse=CN&ID=522302&rmmds=,14,mid,0.3638899571749505,1.3993333333333333
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Moes Tuya Zigbee3.0 Smart Knob Thermostat with LED Digital Display Water Heating/Electric Heating/Gas Boiler APP  Remote Controller Weekly Programmable Voice Control Work with Alexa Google Home,41.99,5.0,4 reviews,https://www.banggood.com/Moes-Tuya-Zigbee3_0-Smart-Knob-Thermostat-with-LED-Digital-Display-Water-Heating-or-Electric-Heating-or-Gas-Boiler-APP-Remote-Controller-Weekly-Programmable-Voice-Control-Work-with-Alexa-Google-Home-p-2023955.html?cur_warehouse=CN&ID=62878456299192&rmmds=,4,mid,0.15740504673574898,8.398
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Sonoff SNZB-06P Smart Home Zigbee3.0 Human Presence Sensor Microwave Radar Detection Smart Body PIR Detector Work with IFTTT Alexa Google Home,16.99,4.74,23 reviews,https://www.banggood.com/Sonoff-SNZB-06P-Smart-Home-Zigbee3_0-Human-Presence-Sensor-Microwave-Radar-Detection-Smart-Body-PIR-Detector-Work-with-IFTTT-Alexa-Google-Home-p-2006854.html?cur_warehouse=CN&rmmds=,23,cheap,0.46604201473501744,0.7079166666666666
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Smart WiFi Thermostat Wireless Water Floor Heating Gas Boiler Temperature Controller Smart Life APP Voice Control with Alexa Google Assistant,41.99,4.75,4 reviews,https://www.banggood.com/Tuya-Smart-WiFi-Thermostat-Wireless-Water-Floor-Heating-Gas-Boiler-Temperature-Controller-Smart-Life-APP-Voice-Control-with-Alexa-Google-Assistant-p-2026555.html?cur_warehouse=CN&ID=6330410&rmmds=,4,mid,0.15145124821229103,8.398
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Zigbe Smart Thermostat Radiator Valve Temperature Schedule Setting Window Open Detection Function APP Remote Voice Control Work with Alexa Google Assistance,19.99,4.91,32 reviews,https://www.banggood.com/Tuya-Zigbe-Smart-Thermostat-Radiator-Valve-Temperature-Schedule-Setting-Window-Open-Detection-Function-APP-Remote-Voice-Control-Work-with-Alexa-Google-Assistance-p-2020881.html?cur_warehouse=CN&rmmds=,32,mid,0.4205356458962722,0.6057575757575757
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF MINI-D Dry WiFi Smart Switch with Matter Dry Contact Output AC/DC Input Compatible Alexa & Google Home for Garage Doors Boilers Low Power DC Motors/Solenoid Valves,13.59,5.0,2 reviews,https://www.banggood.com/SONOFF-MINI-D-Dry-WiFi-Smart-Switch-with-Matter-Dry-Contact-Output-AC-or-DC-Input-Compatible-Alexa-and-Google-Home-for-Garage-Doors-Boilers-Low-Power-DC-Motors-or-Solenoid-Valves-p-2030762.html?cur_warehouse=CN&ID=557527&rmmds=,2,cheap,0.44875734280118545,4.53
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya WiFi/Zigbee Smart Home Temperature Humidity Sensor with Backlight Hygrometer Thermometer Monitoring Sensor Support Alexa Google Home APP Control,11.99,4.8,25 reviews,https://www.banggood.com/Tuya-WiFi-or-Zigbee-Smart-Home-Temperature-Humidity-Sensor-with-Backlight-Hygrometer-Thermometer-Monitoring-Sensor-Support-Alexa-Google-Home-APP-Control-p-2009653.html?cur_warehouse=CN&ID=6294241&rmmds=,25,cheap,0.6720681015864456,0.46115384615384614
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,4Pcs Tuya Zigbe Smart Thermostat Radiator Valve Temperature Schedule Setting Window Open Detection Function APP Remote Voice Control Work with Alexa Google Assistance,18.99,5.0,1 review,https://www.banggood.com/4Pcs-Tuya-Zigbe-Smart-Thermostat-Radiator-Valve-Temperature-Schedule-Setting-Window-Open-Detection-Function-APP-Remote-Voice-Control-Work-with-Alexa-Google-Assistance-p-2041196.html?cur_warehouse=CN&ID=6335172&rmmds=,1,cheap,0.2997971132469692,9.495
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,RAINPOINT Wireless Digital Rain Gauge Outdoor with App Control Smart Rain Sensor with Accurate Rain Gauge Monitoring,16.99,4.5,8 reviews,https://www.banggood.com/RAINPOINT-Wireless-Digital-Rain-Gauge-Outdoor-with-App-Control-Smart-Rain-Sensor-with-Accurate-Rain-Gauge-Monitoring-p-2036096.html?cur_warehouse=CN&ID=6333217&rmmds=,8,cheap,0.3941862611734091,1.8877777777777776
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya 7-32V Smart Zigbe Switch Mini RF Module Timing/Schedule Function Smart Scene Application APP Remote Monitor Voice Control with Alexa Google Home,6.49,4.95,0 review,https://www.banggood.com/Tuya-7-32V-Smart-Zigbe-Switch-Mini-RF-Module-Timing-or-Schedule-Function-Smart-Scene-Application-APP-Remote-Monitor-Voice-Control-with-Alexa-Google-Home-p-2020604.html?cur_warehouse=CN&ID=6303934&rmmds=,0,cheap,0.7627118644067796,6.49
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya WiFi Smart Home Wireless Thermostat RF Battery Gas Boiler Water Heating Digital Temperature Controller Work with Alexa Google Home,40.99,4.95,0 review,https://www.banggood.com/Tuya-WiFi-Smart-Home-Wireless-Thermostat-RF-Battery-Gas-Boiler-Water-Heating-Digital-Temperature-Controller-Work-with-Alexa-Google-Home-p-2023950.html?cur_warehouse=CN&ID=62878306314613&rmmds=,0,mid,0.12076116125884362,40.99
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Smart WiFi Garage Door Module Switch Door Opener Controller Smart Life APP Voice Remote Control with Alexa Google Home,13.99,5.0,1 review,https://www.banggood.com/Tuya-Smart-WiFi-Garage-Door-Module-Switch-Door-Opener-Controller-Smart-Life-APP-Voice-Remote-Control-with-Alexa-Google-Home-p-2040571.html?cur_warehouse=CN&ID=6294241&rmmds=,1,cheap,0.40694404435739423,6.995
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya WiFi Smart Switch Module Electrical Switching 1/2/3/4Gang Lighting Switch Module Mobile APP Control,9.99,4.76,86 reviews,https://www.banggood.com/Tuya-WiFi-Smart-Switch-Module-Electrical-Switching-1-or-2-or-3-or-4Gang-Lighting-Switch-Module-Mobile-APP-Control-p-1968146.html?cur_warehouse=CN&ID=6292509&rmmds=,86,cheap,0.92351432619165,0.11482758620689655
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Smart WiFi Garage Door Sensors Opener Controller 100V-240V Voice Remote Control Switch support Alexa Google Home Smart Life,13.99,4.6,35 reviews,https://www.banggood.com/Tuya-Smart-WiFi-Garage-Door-Sensors-Opener-Controller-100V-240V-Voice-Remote-Control-Switch-support-Alexa-Google-Home-Smart-Life-p-1996015.html?cur_warehouse=CN&rmmds=,35,cheap,0.5849548919554046,0.38861111111111113
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Homekit Zigbe Wired Gateway Hub APP Remote Control Intelligent Smart Home Bridge Support Voice Control with Alexa Google Home,21.99,4.9,10 reviews,https://www.banggood.com/Tuya-Homekit-Zigbe-Wired-Gateway-Hub-APP-Remote-Control-Intelligent-Smart-Home-Bridge-Support-Voice-Control-with-Alexa-Google-Home-p-1982672.html?cur_warehouse=CN&rmmds=,10,mid,0.3318733639289846,1.999090909090909
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya 16/20A Smart WiFi Switch EU Plug Intelligent Power Monitor Voice Control Timing Outlet Socket Support Alexa Google Home,7.99,4.99,71 reviews,https://www.banggood.com/Tuya-16-or-20A-Smart-WiFi-Switch-EU-Plug-Intelligent-Power-Monitor-Voice-Control-Timing-Outlet-Socket-Support-Alexa-Google-Home-p-1976661.html?cur_warehouse=CN&ID=533003&rmmds=,71,cheap,1.1597829936190305,0.11097222222222222
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya WiFi ZigBe Smart Thermostat Low Power Battery Water Gas Boiler Temperature Controller Work with Alexa Google Home,25.99,4.83,12 reviews,https://www.banggood.com/Tuya-WiFi-ZigBe-Smart-Thermostat-Low-Power-Battery-Water-Gas-Boiler-Temperature-Controller-Work-with-Alexa-Google-Home-p-2014397.html?cur_warehouse=CN&ID=6310559&rmmds=,12,mid,0.2845305639654304,1.9992307692307691
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,NEO DN20 Tuya Smart WiFi Water Valve Water Flow Rate and Water Meter Shut On/Off Remote Control Real Time Display IP66 Waterproof Work with Alexa Google Assistant,116.99,5.0,3 reviews,https://www.banggood.com/NEO-DN20-Tuya-Smart-WiFi-Water-Valve-Water-Flow-Rate-and-Water-Meter-Shut-On-or-Off-Remote-Control-Real-Time-Display-IP66-Waterproof-Work-with-Alexa-Google-Assistant-p-2022219.html?cur_warehouse=CN&rmmds=,3,expensive,0.05458837816155134,29.2475
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,K6H Tuya WiFi Smart Thermostat Electric Floor Heating TRV Water Gas Boiler with LED Touch Control Temperature Voice Remote Controller with Alexa Google Home,16.99,4.44,9 reviews,https://www.banggood.com/K6H-Tuya-WiFi-Smart-Thermostat-Electric-Floor-Heating-TRV-Water-Gas-Boiler-with-LED-Touch-Control-Temperature-Voice-Remote-Controller-with-Alexa-Google-Home-p-2024580.html?cur_warehouse=CN&ID=6329896&rmmds=,9,cheap,0.39685609729217464,1.6989999999999998
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF NSPanel Pro 120 Type Smart Control Panel Touch Screen Zigbee3.0 Gateway Voice Control via Alexa Google Matter e-wlink,112.99,5.0,9 reviews,https://www.banggood.com/SONOFF-NSPanel-Pro-120-Type-Smart-Control-Panel-Touch-Screen-Zigbee3_0-Gateway-Voice-Control-via-Alexa-Google-Matter-e-wlink-p-2024588.html?cur_warehouse=CN&ID=6335283&rmmds=,9,expensive,0.06463036634210148,11.299
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya 40A Smart Wifi+bluetooth Water Heater Boiler Touch Switch 8000W Timer Schedule Voice Control with Alexa Google Home Yandex,16.99,4.95,0 review,https://www.banggood.com/Tuya-40A-Smart-Wifi+bluetooth-Water-Heater-Boiler-Touch-Switch-8000W-Timer-Schedule-Voice-Control-with-Alexa-Google-Home-Yandex-p-2025642.html?cur_warehouse=CN&ID=471846287845&rmmds=,0,cheap,0.29134785167745736,16.99
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Smart ZigBee3.0 Switch 4 Gangs Scenario 12 Scenes Switch Push Button Controller Support Home Assistant Zigbee3.0 Gateway Required,12.99,4.95,0 review,https://www.banggood.com/Tuya-Smart-ZigBee3_0-Switch-4-Gangs-Scenario-12-Scenes-Switch-Push-Button-Controller-Support-Home-Assistant-Zigbee3_0-Gateway-Required-p-2025665.html?cur_warehouse=CN&rmmds=,0,cheap,0.3810623556581986,12.99
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF SNZB-04P Zigbe Door Window Sensor Tamper Alert Smart Scene Remote Control Smart Home ZHA Work with Alexa Google Home,10.99,5.0,15 reviews,https://www.banggood.com/SONOFF-SNZB-04P-Zigbe-Door-Window-Sensor-Tamper-Alert-Smart-Scene-Remote-Control-Smart-Home-ZHA-Work-with-Alexa-Google-Home-p-2017087.html?cur_warehouse=CN&rmmds=,15,cheap,0.7072419219508446,0.686875
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,SONOFF SNZB-03P Zigbee3.0 Motion Sensor 5-Seconds Faster Detection Smart Home Security Human Body Detection Smart Scene via eWeLink Work with Alexa Google Home,12.99,5.0,13 reviews,https://www.banggood.com/SONOFF-SNZB-03P-Zigbee3_0-Motion-Sensor-5-Seconds-Faster-Detection-Smart-Home-Security-Human-Body-Detection-Smart-Scene-via-eWeLink-Work-with-Alexa-Google-Home-p-2014088.html?cur_warehouse=CN&rmmds=,13,cheap,0.5880721577840846,0.9278571428571428
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,MoesHouse Tuya Smart Zigbe Dimmer Module Light Switch 1/2 Gang Timing Function Voice APP Remote Control Work with Alexa Google Assistant,9.99,4.83,6 reviews,https://www.banggood.com/MoesHouse-Tuya-Smart-Zigbe-Dimmer-Module-Light-Switch-1-or-2-Gang-Timing-Function-Voice-APP-Remote-Control-Work-with-Alexa-Google-Assistant-p-2000880.html?cur_warehouse=CN&ID=6307573&rmmds=,6,cheap,0.6782692841897211,1.4271428571428573
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,WHDZ03 Tuya 16A 20A Smart Plug EU WiFi Smart Socket Power Monitoring Countdown Timing Function Work with Alexa Google Home,6.99,4.67,21 reviews,https://www.banggood.com/WHDZ03-Tuya-16A-20A-Smart-Plug-EU-WiFi-Smart-Socket-Power-Monitoring-Countdown-Timing-Function-Work-with-Alexa-Google-Home-p-1995967.html?cur_warehouse=CN&ID=533003&rmmds=,21,cheap,1.1103065026263685,0.31772727272727275
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Zigbe Human Motion Sensor Smart Home Mini PIR Motion Sensor Infrared Detector Security Smart Life Work with Alexa Google Assistant Hubitat Hub,6.69,5.0,6 reviews,https://www.banggood.com/Tuya-Zigbe-Human-Motion-Sensor-Smart-Home-Mini-PIR-Motion-Sensor-Infrared-Detector-Security-Smart-Life-Work-with-Alexa-Google-Assistant-Hubitat-Hub-p-2009988.html?cur_warehouse=CN&rmmds=,6,cheap,1.03825263812486,0.9557142857142857
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Wifi Power Energy Meter AC Monitor AC 85-290V 80A 3 Phase 4-wire DIN Rail Over Under Voltage Protector Electricity Meter,31.99,5.0,2 reviews,https://www.banggood.com/Tuya-Wifi-Power-Energy-Meter-AC-Monitor-AC-85-290V-80A-3-Phase-4-wire-DIN-Rail-Over-Under-Voltage-Protector-Electricity-Meter-p-2033920.html?cur_warehouse=CN&ID=6332782&rmmds=,2,mid,0.19064120939881557,10.663333333333332
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Zigbe/WIFI Smart Home Induction Door Magnetic Door and Window Switch Sensor Automatic Scene Security Alarm,6.99,4.63,16 reviews,https://www.banggood.com/Zigbe-or-WIFI-Smart-Home-Induction-Door-Magnetic-Door-and-Window-Switch-Sensor-Automatic-Scene-Security-Alarm-p-1976803.html?cur_warehouse=CN&ID=6294241&rmmds=,16,cheap,1.0676986186060395,0.4111764705882353
https://www.banggood.com/Wholesale-Smart-Remote-Control-c-11329.html?bid=80815,Tuya Zigbe 1/2/3 Gang Smart Wall Light Button Switch with 6M Radar Human Motion Detection Alarm Sensor No/Need Neutral Wire Switch 110-240V Smart Life APP,15.99,5.0,2 reviews,https://www.banggood.com/Tuya-Zigbe-1-or-2-or-3-Gang-Smart-Wall-Light-Button-Switch-with-6M-Radar-Human-Motion-Detection-Alarm-Sensor-No-or-Need-Neutral-Wire-Switch-110-240V-Smart-Life-APP-p-2030757.html?cur_warehouse=CN&ID=6303622&rmmds=,2,cheap,0.38140164406930016,5.33
